link,name,organization,date,location,killed,type_of_death,
https://cpj.org/data/people/sami-jawdat-rabah/,Sami Jawdat Rabah,Syrian Observatory for Human Rights,October 2015 - June 2016,Syria,Killed,Murder,
https://cpj.org/data/people/samim-faramarz/,Samim Faramarz,TOLO News,"September 5, 2018",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/samir-qassir/,Samir Qassir,Al-Nahar,"June 2, 2005",Lebanon,Killed,Murder,
https://cpj.org/data/people/samson-boyi/,Samson Boyi,The Scope,"November 5, 1999",Nigeria,Killed,Crossfire,
https://cpj.org/data/people/samuel-roma/,Samuel Romã,Radio Conquista FM,"April 20, 2004",Brazil,Killed,Murder,
https://cpj.org/data/people/samuel-wazizi/,Samuel Wazizi,Chillen Muzik TV,"August 17, 2019",Cameroon,Killed,Unknown,
https://cpj.org/data/people/sandeep-sharma/,Sandeep Sharma,News World,"March 26, 2018",India,Killed,Murder,
https://cpj.org/data/people/sander-thoenes/,Sander Thoenes,Freelancer,"September 21, 1999",East Timor,Killed,Murder,
https://cpj.org/data/people/santiago-ilidio-andrade/,Santiago Ilídio Andrade,Bandeirantes,"February 10, 2014",Brazil,Killed,Dangerous Assignment,
https://cpj.org/data/people/santos-gatchalian/,Santos Gatchalian,DXGO,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/saoman-conteh/,Saoman Conteh,New Tablet,"May 8, 2000",Sierra Leone,Killed,Dangerous Assignment,
https://cpj.org/data/people/saqib-khan/,Saqib Khan,Ummat,"November 22, 2012",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sardasht-osman/,Sardasht Osman,freelance,"May 5, 2010",Iraq,Killed,Murder,
https://cpj.org/data/people/sarmad-hamdi-shaker/,Sarmad Hamdi Shaker,Baghdad TV,"June 27, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/sarwa-abdul-wahab/,Sarwa Abdul-Wahab,freelance,"May 4, 2008",Iraq,Killed,Murder,
https://cpj.org/data/people/satoru-someya/,Satoru Someya,freelance,"September 6, 2003",Japan,Killed,Murder,
https://cpj.org/data/people/sattar-beheshti/,Sattar Beheshti,Freelance,"November 3, 2012",Iran,Killed,Dangerous Assignment,
https://cpj.org/data/people/sayed-mehdi-husaini/,Sayed Mehdi Husaini,Jomhor News Agency,"December 28, 2017",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sayeed-khuda-dad-ahamdi/,Sayeed Khuda Dad Ahamdi,Afghan Voice Agency,"December 28, 2017",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sayfettin-tepe/,Sayfettin Tepe,Yeni Politika,"August 29, 1995",Turkey,Killed,Murder,
https://cpj.org/data/people/sayomchai-vijitwittayapong/,Sayomchai Vijitwittayapong,Matichon,"January 10, 1998",Thailand,Killed,Murder,
https://cpj.org/data/people/selvarajah-rajeewarnam/,Selvarajah Rajeewarnam,Uthayan,"April 29, 2007",Sri Lanka,Killed,Murder,
https://cpj.org/data/people/semko-karim-mohyideen/,Semko Karim Mohyideen,freelance,"February 1, 2004",Iraq,Killed,Crossfire,
https://cpj.org/data/people/serge-maheshe/,Serge Maheshe,Radio Okapi,"June 13, 2007",Democratic Republic of the Congo,Killed,Murder,
https://cpj.org/data/people/sergei-krasilnikov/,Sergei Krasilnikov,Ostankino Television Company,"October 3, 1993",Russia,Killed,Dangerous Assignment,
https://cpj.org/data/people/serhiy-nikolayev/,Serhiy Nikolayev,Segodnya,"February 28, 2015",Ukraine,Killed,Crossfire,
https://cpj.org/data/people/shafiq-amiri/,Shafiq Amiri,Khurshid TV,"May 30, 2020",Afghanistan,Killed,Murder,
https://cpj.org/data/people/shafiullah-khan/,Shafiullah Khan,The News,"June 17, 2011",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/shah-marai/,Shah Marai,Agence France-Presse,"April 30, 2018",Afghanistan,Killed,Murder,
https://cpj.org/data/people/shahid-soomro/,Shahid Soomro,Kawish,"October 20, 2002",Pakistan,Killed,Murder,
https://cpj.org/data/people/shahid-zehri/,Shahid Zehri,Metro 1 News,"October 10, 2021",Pakistan,Killed,Murder,
https://cpj.org/data/people/shahir-al-muaddamani/,Shahir al-Muaddamani,Local Council of Deraya City Media Office,"August 16, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/shamil-gigayev/,Shamil Gigayev,Nokh Cho TV,"October 29, 1999",Russia,Killed,Crossfire,
https://cpj.org/data/people/shamkhan-kagirov/,Shamkhan Kagirov,Rossiskaya Gazeta and Vozrozheniye,"December 13, 1995",Russia,Killed,Crossfire,
https://cpj.org/data/people/shamsur-rahman/,Shamsur Rahman,Janakantha,"July 16, 2000",Bangladesh,Killed,Murder,
https://cpj.org/data/people/shan-dahar/,Shan Dahar,Abb Takk Television,"January 1, 2014",Pakistan,Killed,Murder,
https://cpj.org/data/people/shantanu-bhowmik/,Shantanu Bhowmik,Dinraat,"September 20, 2017",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/shao-yunhuan/,Shao Yunhuan,Xinhua News Agency,"May 8, 1999",Yugoslavia,Killed,Crossfire,
https://cpj.org/data/people/shehab-mohammad-al-hiti/,Shehab Mohammad al-Hiti,Baghdad al-Youm,"October 28, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/shehzad-ahmed/,Shehzad Ahmed,Aaj News,"August 8, 2016",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sheikh-belaluddin/,Sheikh Belaluddin,Sangram,"February 11, 2005",Bangladesh,Killed,Murder,
https://cpj.org/data/people/sheikh-nur-mohamed-abkey/,Sheikh Nur Mohamed Abkey,Radio Mogadishu,"May 4, 2010",Somalia,Killed,Murder,
https://cpj.org/data/people/shifa-zikri-ibrahim-shifa-gardi/,Shifa Zikri Ibrahim (Shifa Gardi),Rudaw TV,"February 25, 2017",Iraq,Killed,Crossfire,
https://cpj.org/data/people/shihab-al-tamimi/,Shihab al-Tamimi,Iraqi Journalists Syndicate,"February 27, 2008",Iraq,Killed,Murder,
https://cpj.org/data/people/shinsuke-hashida/,Shinsuke Hashida,freelance,"May 27, 2004",Iraq,Killed,Crossfire,
https://cpj.org/data/people/shirindzhon-amirdzhonov/,Shirindzhon Amirdzhonov,Tajikistan Radio,"May 7, 1992",Tajikistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/shoba/,Shoba,O'liveechchu,"May 18 or 19, 2009",Sri Lanka,Killed,Crossfire,
https://cpj.org/data/people/shubham-mani-tripathi/,Shubham Mani Tripathi,Kampu Mail,"June 19, 2020",India,Killed,Murder,
https://cpj.org/data/people/shujaat-bukhari/,Shujaat Bukhari,Rising Kashmir,"June 14, 2018",India,Killed,Murder,
https://cpj.org/data/people/shukur-hossain/,Shukur Hossain,Anirban,"July 5, 2002",Bangladesh,Killed,Murder,
https://cpj.org/data/people/simao-roberto/,Simao Roberto,Journal de Angola,"June 5, 1998",Angola,Killed,Murder,
https://cpj.org/data/people/simon-cumbers/,Simon Cumbers,BBC,"June 6, 2004",Saudi Arabia,Killed,Murder,
https://cpj.org/data/people/simone-camilli/,Simone Camilli,The Associated Press,"August 13, 2014",Israel and the Occupied Palestinian Territory,Killed,Crossfire,
https://cpj.org/data/people/siraj-abishov/,Siraj Abishov,AzTV,"June 4, 2021",Azerbaijan,Killed,Crossfire,
https://cpj.org/data/people/siraj-uddin/,Siraj Uddin,The Nation,"February 29, 2008",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sisay-fida/,Sisay Fida,Oromia Broadcasting Network,"May 9, 2021",Ethiopia,Killed,Murder,
https://cpj.org/data/people/slavko-curuvija/,Slavko Curuvija,"Dnevni Telegraf, Evropljanin","April 11, 1999",Yugoslavia,Killed,Murder,
https://cpj.org/data/people/smail-sbaghdi/,Smail Sbaghdi,Algerian Press Service,"September 25, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/smail-yefsah/,Smail Yefsah,Algerian State Television,"October 18, 1993",Algeria,Killed,Murder,
https://cpj.org/data/people/sooud-muzahim-al-shoumari/,So'oud Muzahim al-Shoumari,Al-Baghdadia,"April 4, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/soe-moe-tun/,Soe Moe Tun,Daily Eleven,"December 13, 2016",Myanmar,Killed,Murder,
https://cpj.org/data/people/soe-naing/,Soe Naing,Freelance,"December 10 to 14, 2021",Myanmar,Killed,Murder,
https://cpj.org/data/people/sohail-khan/,Sohail Khan,K2 Times,"October 16, 2018",Pakistan,Killed,Murder,
https://cpj.org/data/people/sokratis-giolias/,Sokratis Giolias,"Thema 98.9, Troktiko","July 19, 2010",Greece,Killed,Murder,
https://cpj.org/data/people/soleil-balanga/,Soleil Balanga,Radio Monkoto Soso Aleli,"April 16, 2015",Democratic Republic of the Congo,Killed,Murder,
https://cpj.org/data/people/sonny-alcantara/,Sonny Alcantara,"""Quo Vadis San Pablo"" and Kokus","August 22, 2002",Philippines,Killed,Murder,
https://cpj.org/data/people/soran-mama-hama/,Soran Mama Hama,Livin,"July 21, 2008",Iraq,Killed,Murder,
https://cpj.org/data/people/stan-storimans/,Stan Storimans,RTL Nieuws,"August 12, 2008",Georgia,Killed,Crossfire,
https://cpj.org/data/people/stanislas-ocloo/,Stanislas Ocloo,Télévision Togolaise,"January 9, 2010",Angola,Killed,Dangerous Assignment,
https://cpj.org/data/people/stephan-villeneuve/,Stephan Villeneuve,#5BisProduction,"June 19, 2017",Iraq,Killed,Crossfire,
https://cpj.org/data/people/stephane-charbonnier-charb/,Stephane Charbonnier (Charb),Charlie Hebdo,"January 7, 2015",France,Killed,Murder,
https://cpj.org/data/people/steven-sotloff/,Steven Sotloff,Freelance,"August or September, 2014",Syria,Killed,Murder,
https://cpj.org/data/people/steven-vincent/,Steven Vincent,freelance,"August 3, 2005",Iraq,Killed,Murder,
https://cpj.org/data/people/subash-chandraboas/,Subash Chandraboas,Nilam,"April 16, 2007",Sri Lanka,Killed,Murder,
https://cpj.org/data/people/subramaniyam-sugitharajah/,Subramaniyam Sugitharajah,Sudar Oli,"January 24, 2006",Sri Lanka,Killed,Murder,
https://cpj.org/data/people/sudad-faris/,Sudad Faris,Salaheddin TV,"July 7, 2017",Iraq,Killed,Crossfire,
https://cpj.org/data/people/sudip-dutta-bhaumik/,Sudip Dutta Bhaumik,Syandan Patrika,"November 21, 2017",India,Killed,Murder,
https://cpj.org/data/people/sufi-mohammad-khan/,Sufi Mohammad Khan,Ummat,"May 2, 2000",Pakistan,Killed,Murder,
https://cpj.org/data/people/suhaib-adnan/,Suhaib Adnan,Al-Baghdadia TV,"March 10, 2009",Iraq,Killed,Crossfire,
https://cpj.org/data/people/suhaib-al-heeti/,Suhaib al-Heeti,Asiasat,"May 30, 2017",Iraq,Killed,Dangerous Assignment,
https://cpj.org/data/people/suhail-mahmoud-al-ali/,Suhail Mahmoud al-Ali,Dunya TV,"January 4, 2013",Syria,Killed,Murder,
https://cpj.org/data/people/sulabh-srivastava/,Sulabh Srivastava,"ABP News,ABP Ganga","June 13, 2021",India,Killed,Murder,
https://cpj.org/data/people/suleiman-abdul-rahim-al-ashi/,Suleiman Abdul-Rahim al-Ashi,Palestine,"May 13, 2007",Israel and the Occupied Palestinian Territory,Killed,Murder,
https://cpj.org/data/people/sultan-mohammed-munadi/,Sultan Mohammed Munadi,The New York Times,"September 9, 2009",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/sunday-gyang-bwede/,Sunday Gyang Bwede,The Light Bearer,"April 24, 2010",Nigeria,Killed,Murder,
https://cpj.org/data/people/supian-ependiyev/,Supian Ependiyev,Groznensky Rabochy,"October 27, 1999",Russia,Killed,Crossfire,
https://cpj.org/data/people/suresh-linbiyo/,Suresh Linbiyo,Voice of Tigers,"November 27, 2007",Sri Lanka,Killed,Crossfire,
https://cpj.org/data/people/sylvain-gagnetau-lago/,Sylvain Gagnetau Lago,Radio Yopougon,"May 8, 2011",Ivory Coast,Killed,Murder,
https://cpj.org/data/people/t-tharmalingam/,T. Tharmalingam,Voice of Tigers,"November 27, 2007",Sri Lanka,Killed,Crossfire,
https://cpj.org/data/people/tabarali-saidaliev/,Tabarali Saidaliev,Ba Pesh,"October 21, 1993",Tajikistan,Killed,Murder,
https://cpj.org/data/people/taha-shawkat-al-halou/,Taha Shawkat Al-Halou,Freelance,"August 27, 2016",Syria,Killed,Crossfire,
https://cpj.org/data/people/tahar-djaout/,Tahar Djaout,Ruptures,"June 2, 1993",Algeria,Killed,Murder,
https://cpj.org/data/people/tahir-awan/,Tahir Awan,freelance,"January 4, 2009",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/tahrir-kadhim-jawad/,Tahrir Kadhim Jawad,freelance,"October 4, 2010",Iraq,Killed,Murder,
https://cpj.org/data/people/taimoor-khan/,Taimoor Khan,Samaa TV,"February 12, 2017",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/takieddin-al-hudhaifi/,Takieddin al-Hudhaifi,Al-Akhbariya,"May 26, 2017",Yemen,Killed,Crossfire,
https://cpj.org/data/people/tamer-abdel-raouf/,Tamer Abdel Raouf,Al-Ahram,"August 19, 2013",Egypt,Killed,Dangerous Assignment,
https://cpj.org/data/people/tamer-al-awam/,Tamer al-Awam,Freelance,"September 9, 2012",Syria,Killed,Crossfire,
https://cpj.org/data/people/tara-singh-hayer/,Tara Singh Hayer,Indo-Canadian Times,"November 18, 1998",Canada,Killed,Murder,
https://cpj.org/data/people/taras-protsyuk/,Taras Protsyuk,Reuters,"April 8, 2003",Iraq,Killed,Crossfire,
https://cpj.org/data/people/tareq-ayyoub/,Tareq Ayyoub,Al-Jazeera,"April 8, 2003",Iraq,Killed,Crossfire,
https://cpj.org/data/people/tarun-kumar-acharya/,Tarun Kumar Acharya,"Kanak TV, Sambad","May 27, 2014",India,Killed,Murder,
https://cpj.org/data/people/tasar-omer/,Tasar Omer,Freelance,"June 27, 1993",Bosnia,Killed,Dangerous Assignment,
https://cpj.org/data/people/tavakkal-faizulloev/,Tavakkal Faizulloev,Subhi Yovon,"November 17, 1992",Tajikistan,Killed,Murder,
https://cpj.org/data/people/tayeb-bouterfif/,Tayeb Bouterfif,Algerian Radio,"October 16, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/telman-abdulla-alishayev/,Telman (Abdulla) Alishayev,TV-Chirkei,"September 2, 2008",Russia,Killed,Murder,
https://cpj.org/data/people/terry-lloyd/,Terry Lloyd,ITV News,"March 22, 2003",Iraq,Killed,Crossfire,
https://cpj.org/data/people/thaer-ahmad-jaber/,Thaer Ahmad Jaber,Baghdad TV,"April 5, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/thaer-al-ajlani/,Thaer al-Ajlani,Sham FM; al-Watan,"July 27, 2015",Syria,Killed,Crossfire,
https://cpj.org/data/people/thaer-al-ali/,Thaer Al-Ali,Rai al-Nas,"April 26, 2015",Iraq,Killed,Murder,
https://cpj.org/data/people/thaker-al-shouwili/,Thaker al-Shouwili,Al-Shaabiya,"October 12, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/tharcisse-rubwiriza/,Tharcisse Rubwiriza,Orinfor,"April 8 or 9, 1994",Rwanda,Killed,Murder,
https://cpj.org/data/people/thun-bun-ly/,Thun Bun Ly,Odom K'tek Khmer,"May 18, 1996",Cambodia,Killed,Murder,
https://cpj.org/data/people/tihomir-tunukovic/,Tihomir Tunukovic,BBC TV,"November 1, 1992",Bosnia,Killed,Crossfire,
https://cpj.org/data/people/tim-hetherington/,Tim Hetherington,Freelance,"April 20, 2011",Libya,Killed,Crossfire,
https://cpj.org/data/people/tim-lopes/,Tim Lopes,TV Globo,"June 3, 2002",Brazil,Killed,Murder,
https://cpj.org/data/people/tito-alberto-palma/,Tito Alberto Palma,Radio Mayor Otaño and Radio Chaco Boreal,"August 22, 2007",Paraguay,Killed,Murder,
https://cpj.org/data/people/tou-chhom-mongkol/,Tou Chhom Mongkol,Antarakum,"June 11, 1994",Cambodia,Killed,Murder,
https://cpj.org/data/people/tunde-oladepo/,Tunde Oladepo,The Guardian,"February 26, 1998",Nigeria,Killed,Murder,
https://cpj.org/data/people/tura-kobilov/,Tura Kobilov,Bairaki Dusti,"June, 1992",Tajikistan,Killed,Murder,
https://cpj.org/data/people/turad-mohamed-al-zahouri/,Turad Mohamed al-Zahouri,Freelance,"February 20, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/u-hla-han/,U Hla Han,Kyemon,"September 27, 1999",Myanmar,Killed,Dangerous Assignment,
https://cpj.org/data/people/u-tha-win/,U Tha Win,Kyemon,"October 2, 1999",Myanmar,Killed,Dangerous Assignment,
https://cpj.org/data/people/ugur-mumcu/,Ugur Mumcu,Cumhuriyet,"January 24, 1993",Turkey,Killed,Murder,
https://cpj.org/data/people/ulf-stromberg/,Ulf Strömberg,TV4,"November 26, 2001",Afghanistan,Killed,Murder,
https://cpj.org/data/people/uma-singh/,Uma Singh,"Janakpur Today, Radio Today","January 11, 2009",Nepal,Killed,Murder,
https://cpj.org/data/people/umesh-rajput/,Umesh Rajput,Nai Dunia,"January 23, 2011",India,Killed,Murder,
https://cpj.org/data/people/vadim-alferyev/,Vadim Alferyev,Segodnyashnyaya Gazeta,"December 27, 1995",Russia,Killed,Murder,
https://cpj.org/data/people/vadym-komarov/,Vadym Komarov,Dzvin,"June 20, 2019",Ukraine,Killed,Murder,
https://cpj.org/data/people/vagif-kochetkov/,Vagif Kochetkov,Trud and Tulsky Molodoi Kommunar,"January 8, 2006",Russia,Killed,Murder,
https://cpj.org/data/people/valentin-valdes-espinosa/,Valentín Valdés Espinosa,Zócalo de Saltillo,"January 8, 2010",Mexico,Killed,Murder,
https://cpj.org/data/people/valerio-luiz-de-oliveira/,Valério Luiz de Oliveira,Radio Jornal,"July 5, 2012",Brazil,Killed,Murder,
https://cpj.org/data/people/valery-ivanov/,Valery Ivanov,Tolyatinskoye Obozreniye,"April 29, 2002",Russia,Killed,Murder,
https://cpj.org/data/people/vedat-erdemci/,Vedat Erdemci,"Hawar News Agency (ANHA),Ronahi TV","October 11, 2019",Syria,Killed,Crossfire,
https://cpj.org/data/people/veeraboina-yadagiri/,Veeraboina Yadagiri,Andhra Prabha,"February 21, 2004",India,Killed,Murder,
https://cpj.org/data/people/venant-ntawucikayenda/,Vénant Ntawucikayenda,TV Rwanda,"May 10, 1994",Rwanda,Killed,Murder,
https://cpj.org/data/people/veronica-guerin/,Veronica Guerin,Sunday Independent,"June 26, 1996",Ireland,Killed,Murder,
https://cpj.org/data/people/veronique-robert/,Veronique Robert,#5BisProduction,"June 24, 2017",Iraq,Killed,Crossfire,
https://cpj.org/data/people/viatcheslav-rudnev/,Viatcheslav Rudnev,Freelancer,"February 17, 1995",Russia,Killed,Murder,
https://cpj.org/data/people/victor-hernandez-martinez/,Víctor Hernández Martínez,Como,"July 26, 1997",Mexico,Killed,Murder,
https://cpj.org/data/people/victor-hugo-lopez-escobar/,Victor Hugo López Escobar,Radio Progreso,"September 12, 1994",Guatemala,Killed,Murder,
https://cpj.org/data/people/victor-nunez/,Victor Nuñez,UNTV,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/vijay-pratap-singh/,Vijay Pratap Singh,Indian Express,"July 20, 2010",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/vikas-ranjan/,Vikas Ranjan,Hindustan,"November 25, 2008",India,Killed,Murder,
https://cpj.org/data/people/viktor-mikhailov/,Viktor Mikhailov,Zabaikalsky Rabochy,"May 12, 1996",Russia,Killed,Murder,
https://cpj.org/data/people/viktor-nikulin/,Viktor Nikulin,Russian Public TV (ORT),"March 28, 1996",Tajikistan,Killed,Murder,
https://cpj.org/data/people/viktor-pimenov/,Viktor Pimenov,Vaynakh Television,"March 11, 1996",Russia,Killed,Crossfire,
https://cpj.org/data/people/vincent-francis/,Vincent Francis,Worldwide Television News (WTN),"April 5, 1995",Burundi,Killed,Murder,
https://cpj.org/data/people/vincent-rodriguez/,Vincent Rodriguez,DZMM Radio,"May 23, 2000",Philippines,Killed,Dangerous Assignment,
https://cpj.org/data/people/vincent-rwabukwisi/,Vincent Rwabukwisi,Kanguka,"April 10-12, 1994",Rwanda,Killed,Murder,
https://cpj.org/data/people/virgilio-fernandez/,Virgilio Fernández,El Universal,"November 27, 1992",Venezuela,Killed,Dangerous Assignment,
https://cpj.org/data/people/virgilio-maganes/,Virgilio Maganes,"DWPR Radio,Northern Watch","November 10, 2020",Philippines,Killed,Murder,
https://cpj.org/data/people/vitas-lingis/,Vitas Lingis,Republica,"October 12, 1993",Lithuania,Killed,Murder,
https://cpj.org/data/people/vladimir-drobyshev/,Vladimir Drobyshev,Nature and Man,"October 3, 1993",Russia,Killed,Dangerous Assignment,
https://cpj.org/data/people/vladimir-ivanov/,Vladimir Ivanov,The Glory of Sevastopol,"April 18, 1995",Ukraine,Killed,Murder,
https://cpj.org/data/people/vladimir-yatsina/,Vladimir Yatsina,ITAR-TASS,"February 20, 2000",Russia,Killed,Murder,
https://cpj.org/data/people/vladimir-zhitarenko/,Vladimir Zhitarenko,Krasnaya Zvezda,"January 1, 1995",Russia,Killed,Crossfire,
https://cpj.org/data/people/vladislav-listyev/,Vladislav Listyev,Russian Public TV (ORT),"March 1, 1995",Russia,Killed,Murder,
https://cpj.org/data/people/volker-handloik/,Volker Handloik,freelance reporter,"November 11, 2001",Afghanistan,Killed,Crossfire,
https://cpj.org/data/people/volker-kraemer/,Volker Kraemer,Stern,"June 13, 1999",Yugoslavia,Killed,Crossfire,
https://cpj.org/data/people/vyacheslav-veremiy/,Vyacheslav Veremiy,Vesti,"February 19, 2014",Ukraine,Killed,Murder,
https://cpj.org/data/people/wadallah-sarhan/,Wadallah Sarhan,Akhbar al-Mosul,"November, 2004",Iraq,Killed,Murder,
https://cpj.org/data/people/wadih-saad-al-hamdani/,Wadih Sa'ad al-Hamdani,Baghdad TV,"November 27, 2013",Iraq,Killed,Dangerous Assignment,
https://cpj.org/data/people/wael-al-absi/,Wael al-Absi,Yemen TV,"May 26, 2017",Yemen,Killed,Crossfire,
https://cpj.org/data/people/wael-mikhael/,Wael Mikhael,Al-Tareeq,"October 9, 2011",Egypt,Killed,Dangerous Assignment,
https://cpj.org/data/people/waldemar-milewicz/,Waldemar Milewicz,TVP,"May 7, 2004",Iraq,Killed,Crossfire,
https://cpj.org/data/people/waleed-khaled/,Waleed Khaled,Reuters,"August 28, 2005",Iraq,Killed,Crossfire,
https://cpj.org/data/people/walgney-assis-carvalho/,Walgney Assis Carvalho,Freelance,"April 14, 2013",Brazil,Killed,Murder,
https://cpj.org/data/people/wali-khan-babar/,Wali Khan Babar,Geo TV,"January 13, 2011",Pakistan,Killed,Murder,
https://cpj.org/data/people/walid-jamil-amira/,Walid Jamil Amira,Jobar Media Center,"March 3, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/wasem-aledel/,Wasem Aledel,Maarat Media Center,"October 23, 2015",Syria,Killed,Crossfire,
https://cpj.org/data/people/washiqur-rahman-babu/,Washiqur Rahman Babu,Freelance,"March 30, 2015",Bangladesh,Killed,Murder,
https://cpj.org/data/people/wassan-al-azzawi/,Wassan Al-Azzawi,Salaheddin TV,"December 23, 2013",Iraq,Killed,Murder,
https://cpj.org/data/people/wendi-winters/,Wendi Winters,Capital Gazette,"June 28, 2018",USA,Killed,Murder,
https://cpj.org/data/people/wilguens-louis-saint/,Wilguens Louis-Saint,"Télé Patriote,Tambou Verité","January 6, 2022",Haiti,Killed,Murder,
https://cpj.org/data/people/william-biggart/,William Biggart,freelance,"September 11, 2001",USA,Killed,Dangerous Assignment,
https://cpj.org/data/people/wilson-ndayambadje/,Wilson Ndayambadje,National Rwanda Radio and TV,"January 28, 1998",Rwanda,Killed,Murder,
https://cpj.org/data/people/winifrida-mukamana/,Winifrida Mukamana,Reba Videwo,"April 7, 1994",Rwanda,Killed,Murder,
https://cpj.org/data/people/wissam-ali-ouda/,Wissam Ali Ouda,Al-Afaq,"May 21, 2008",Iraq,Killed,Crossfire,
https://cpj.org/data/people/wisut-ae-tangwittayaporn/,"Wisut ""Ae"" Tangwittayaporn",Inside Phuket,"January 12, 2012",Thailand,Killed,Murder,
https://cpj.org/data/people/withayut-sangsopit/,Withayut Sangsopit,Freelancer,"April 10, 2001",Thailand,Killed,Murder,
https://cpj.org/data/people/wu-xianghu/,Wu Xianghu,Taizhou Wanbao,"February 2, 2006",China,Killed,Murder,
https://cpj.org/data/people/xu-xinghu/,Xu Xinghu,The Guangming Daily,"May 8, 1999",Yugoslavia,Killed,Crossfire,
https://cpj.org/data/people/yahia-djamel-benzaghou/,Yahia Djamel Benzaghou,"El Moudjahid, Algerian Press Service","March 19, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/yahya-abdul-hamid/,Yahya Abdul Hamid,Radio Rasheed,"September 12, 2015",Iraq,Killed,Murder,
https://cpj.org/data/people/yahya-orhan/,Yahya Orhan,Ozgur Gundem,"July 31, 1992",Turkey,Killed,Murder,
https://cpj.org/data/people/yameen-rasheed/,Yameen Rasheed,The Daily Panic,"April 23, 2017",Maldives,Killed,Murder,
https://cpj.org/data/people/yar-mohammad-tokhi/,Yar Mohammad Tokhi,TOLO News,"April 30, 2018",Afghanistan,Killed,Murder,
https://cpj.org/data/people/yara-abbas/,Yara Abbas,Al-Ikhbariya,"May 27, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/yaser-murtaja/,Yaser Murtaja,Ain Media,"April 7, 2018",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,
https://cpj.org/data/people/yasmina-brikh/,Yasmina Brikh,Algerian Radio,"September 4, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/yasmina-drici/,Yasmina Drici,Le Soir d'Alégrie,"July 10, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/yasser-faisal-al-jumaili/,Yasser Faisal al-Jumaili,Freelance,"December 4, 2013",Syria,Killed,Murder,
https://cpj.org/data/people/yevhenii-sakun/,Yevhenii Sakun,LIVE,"March 1, 2022",Ukraine,Killed,Crossfire,
https://cpj.org/data/people/youcef-sebti/,Youcef Sebti,Freelancer,"December 27, 1992",Algeria,Killed,Murder,
https://cpj.org/data/people/yousef-el-dous/,Yousef el-Dous,Orient News,"December 8, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/youssef-adel-bakri-youssef-abu-jad/,Youssef Adel Bakri (Youssef Abu Jad),Halab News Network,"February 15, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/youssef-al-ayzari/,Youssef al-Ayzari,Suhail TV,"May 21, 2015",Yemen,Killed,Crossfire,
https://cpj.org/data/people/youssef-younis/,Youssef Younis,Freelance,"April 24, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/yuri-shchekochikhin/,Yuri Shchekochikhin,Novaya Gazeta,"July 3, 2003",Russia,Killed,Murder,
https://cpj.org/data/people/yuri-soltis/,Yuri Soltis,Interfax,"June 12, 1994",Russia,Killed,Murder,
https://cpj.org/data/people/yussef-sabri/,Yussef Sabri,Biladi,"March 7, 2007",Iraq,Killed,Crossfire,
https://cpj.org/data/people/yusuf-ahmed-abukar/,Yusuf Ahmed Abukar,"Radio Ergo, Mustaqbal Radio","June 21, 2014",Somalia,Killed,Murder,
https://cpj.org/data/people/yusuf-ahmed-deeb/,Yusuf Ahmed Deeb,Liwaa Al-Fatih,"September 16, 2012",Syria,Killed,Crossfire,
https://cpj.org/data/people/yvan-scopan/,Yvan Scopan,TF-1 Television Company,"October 3, 1993",Russia,Killed,Dangerous Assignment,
https://cpj.org/data/people/yves-debay/,Yves Debay,Assault,"January 17, 2013",Syria,Killed,Crossfire,
